,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Chapter Name,Movie ID,Movie Chapter,Tokens_Gensim,Tokens,pos_tags,chunks,all_entities_spacy_dial,wordcount,spell_count,SentimentScore,CompScore,PosScore,NegScore,NeuScore,PosFlag,NegFlag,NeuFlag,chara
3978,3979,144,55,1,"Better not, Dobby. School is pretty intense right now. We'll do it ina few months, before the holidays.",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['better', 'not', 'dobby', 'school', 'is', 'pretty', 'intense', 'right', 'now', 'we', 'll', 'do', 'it', 'ina', 'few', 'months', 'before', 'the', 'holidays']","['better', 'dobby', 'school', 'pretty', 'intense', 'right', 'ina', 'months', 'holidays']","[('better', 'RBR'), ('dobby', 'JJ'), ('school', 'NN'), ('pretty', 'RB'), ('intense', 'JJ'), ('right', 'JJ'), ('ina', 'JJ'), ('months', 'NNS'), ('holidays', 'NNS')]","(S
  better/RBR
  dobby/JJ
  school/NN
  pretty/RB
  intense/JJ
  right/JJ
  ina/JJ
  months/NNS
  holidays/NNS)","[('Dobby.', 'ORG'), ('ina few months', 'DATE'), ('the holidays', 'DATE')]",9,[],"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.8402}",0.8402,0.417,0.0,0.583,1,0,0,['dobby']
3979,3980,144,55,52,...and Slytherin is up forty to ten. Alica with the quaffle!,lee jordan,Human,Male,Gryffindor,,,,Dumbledore's Army,5,14,"['and', 'slytherin', 'is', 'up', 'forty', 'to', 'ten', 'alica', 'with', 'the', 'quaffle']","['slytherin', 'forty', 'ten', 'alica', 'quaffle']","[('slytherin', 'JJ'), ('forty', 'NN'), ('ten', 'NN'), ('alica', 'VBZ'), ('quaffle', 'RB')]",(S slytherin/JJ forty/NN ten/NN alica/VBZ quaffle/RB),"[('Slytherin', 'PERSON'), ('forty to ten', 'CARDINAL')]",5,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
3980,3981,144,55,127,"Weasley is our King, Weasley is our King, He always lets the Quaffle in, Weasley is our King!",students,,,,,,,Dumbledore's Army,5,14,"['weasley', 'is', 'our', 'king', 'weasley', 'is', 'our', 'king', 'he', 'always', 'lets', 'the', 'quaffle', 'in', 'weasley', 'is', 'our', 'king']","['weasley', 'king', 'weasley', 'king', 'always', 'lets', 'quaffle', 'weasley', 'king']","[('weasley', 'NN'), ('king', 'VBG'), ('weasley', 'NN'), ('king', 'NN'), ('always', 'RB'), ('lets', 'VBZ'), ('quaffle', 'JJ'), ('weasley', 'NN'), ('king', 'NN')]","(S
  weasley/NN
  king/VBG
  weasley/NN
  king/NN
  always/RB
  lets/VBZ
  quaffle/JJ
  weasley/NN
  king/NN)","[('Weasley', 'GPE'), ('Weasley', 'GPE'), ('Weasley', 'GPE')]",9,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,"['ron weasley', 'fred weasley', 'arthur weasley', 'george weasley', 'ginny weasley', 'molly weasley', 'percy weasley', 'bill weasley']"
3981,3982,144,55,1,"Just ignore them, Ron!",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['just', 'ignore', 'them', 'ron']","['ignore', 'ron']","[('ignore', 'NN'), ('ron', 'NN')]",(S ignore/NN ron/NN),"[('Ron', 'PERSON')]",2,[],"{'neg': 0.482, 'neu': 0.518, 'pos': 0.0, 'compound': -0.4199}",-0.4199,0.0,0.482,0.518,0,1,0,['ron weasley']
3982,3983,144,55,12,"I should thank you, Weasley. You're definitely our best player!",draco malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,Dumbledore's Army,5,14,"['should', 'thank', 'you', 'weasley', 'you', 're', 'definitely', 'our', 'best', 'player']","['thank', 'weasley', 'definitely', 'best', 'player']","[('thank', 'NN'), ('weasley', 'NN'), ('definitely', 'RB'), ('best', 'JJS'), ('player', 'NN')]",(S thank/NN weasley/NN definitely/RB best/JJS player/NN),"[('Weasley', 'PERSON')]",5,[],"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.8655}",0.8655,0.618,0.0,0.382,1,0,0,"['ron weasley', 'fred weasley', 'arthur weasley', 'george weasley', 'ginny weasley', 'molly weasley', 'percy weasley', 'bill weasley']"
3983,3984,144,55,3,"Harry, are you all right?",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Dumbledore's Army,5,14,"['harry', 'are', 'you', 'all', 'right']","['harry', 'right']","[('harry', 'NN'), ('right', 'NN')]",(S harry/NN right/NN),"[('Harry', 'ORG')]",2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['harry potter']
3984,3985,144,55,12,"Bet you loved that, Potter! Saved Weasley's neck, didn't you?",draco malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,Dumbledore's Army,5,14,"['bet', 'you', 'loved', 'that', 'potter', 'saved', 'weasley', 'neck', 'didn', 'you']","['bet', 'loved', 'potter', 'saved', 'weasley', 'neck']","[('bet', 'RB'), ('loved', 'VBN'), ('potter', 'NN'), ('saved', 'VBN'), ('weasley', 'CD'), ('neck', 'NN')]",(S bet/RB loved/VBN potter/NN saved/VBN weasley/CD neck/NN),"[('Potter', 'PERSON')]",6,[],"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7901}",0.7901,0.466,0.0,0.534,1,0,0,"['harry potter', 'ron weasley', 'fred weasley', 'arthur weasley', 'george weasley', 'ginny weasley', 'molly weasley', 'percy weasley', 'james potter', 'lily potter', 'bill weasley', 'albus potter']"
3985,3986,144,55,12,I've never seen a worse Keeper! Maybe we should add some more verses to our little song. About his filthy mother!,draco malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,Dumbledore's Army,5,14,"['ve', 'never', 'seen', 'worse', 'keeper', 'maybe', 'we', 'should', 'add', 'some', 'more', 'verses', 'to', 'our', 'little', 'song', 'about', 'his', 'filthy', 'mother']","['never', 'seen', 'worse', 'keeper', 'maybe', 'add', 'verses', 'little', 'song', 'filthy', 'mother']","[('never', 'RB'), ('seen', 'VBN'), ('worse', 'JJR'), ('keeper', 'JJ'), ('maybe', 'RB'), ('add', 'VBP'), ('verses', 'NNS'), ('little', 'JJ'), ('song', 'JJ'), ('filthy', 'NN'), ('mother', 'NN')]","(S
  never/RB
  seen/VBN
  worse/JJR
  keeper/JJ
  maybe/RB
  add/VBP
  verses/NNS
  little/JJ
  song/JJ
  filthy/NN
  mother/NN)","[('Keeper', 'PERSON')]",11,[],"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.4833}",0.4833,0.142,0.0,0.858,1,0,0,[]
3986,3987,144,55,12,And his pathetic loser of a father too!,draco malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,Dumbledore's Army,5,14,"['and', 'his', 'pathetic', 'loser', 'of', 'father', 'too']","['pathetic', 'loser', 'father']","[('pathetic', 'JJ'), ('loser', 'NN'), ('father', 'NN')]",(S pathetic/JJ loser/NN father/NN),[],3,[],"{'neg': 0.597, 'neu': 0.403, 'pos': 0.0, 'compound': -0.8122}",-0.8122,0.0,0.597,0.403,0,1,0,[]
3987,3988,144,55,12,"But then, you like the Weasleys, don't you? How can you stand the stink? I guess it reminds you of your own dear mother!",draco malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,Dumbledore's Army,5,14,"['but', 'then', 'you', 'like', 'the', 'weasleys', 'don', 'you', 'how', 'can', 'you', 'stand', 'the', 'stink', 'guess', 'it', 'reminds', 'you', 'of', 'your', 'own', 'dear', 'mother']","['like', 'weasleys', 'stand', 'stink', 'guess', 'reminds', 'dear', 'mother']","[('like', 'IN'), ('weasleys', 'NNS'), ('stand', 'VBP'), ('stink', 'VB'), ('guess', 'JJ'), ('reminds', 'NNS'), ('dear', 'VBP'), ('mother', 'NN')]","(S
  like/IN
  weasleys/NNS
  stand/VBP
  stink/VB
  guess/JJ
  reminds/NNS
  dear/VBP
  mother/NN)","[('Weasleys', 'PERSON')]",8,[],"{'neg': 0.115, 'neu': 0.648, 'pos': 0.237, 'compound': 0.5792}",0.5792,0.237,0.115,0.648,1,0,0,[]
3988,3989,144,55,50,Impedimenta!,rolanda hooch,Human,Female,,,,,Dumbledore's Army,5,14,['impedimenta'],['impedimenta'],"[('impedimenta', 'NN')]",(S impedimenta/NN),[],1,['impedimenta'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
3989,3990,144,55,50,"Don't make me stupify you, Potter!",rolanda hooch,Human,Female,,,,,Dumbledore's Army,5,14,"['don', 'make', 'me', 'stupify', 'you', 'potter']","['make', 'stupify', 'potter']","[('make', 'VB'), ('stupify', 'NN'), ('potter', 'NN')]",(S make/VB stupify/NN potter/NN),"[('Potter', 'PERSON')]",3,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,"['harry potter', 'james potter', 'lily potter', 'albus potter']"
3990,3991,144,55,7,My office. Now.,minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['my', 'office', 'now']",['office'],"[('office', 'NN')]",(S office/NN),[],1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
3991,3992,144,55,7,"In all my thirty-nine years at this school, I have never seen such a disgusting display.",minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['in', 'all', 'my', 'thirty', 'nine', 'years', 'at', 'this', 'school', 'have', 'never', 'seen', 'such', 'disgusting', 'display']","['thirty', 'nine', 'years', 'school', 'never', 'seen', 'disgusting', 'display']","[('thirty', 'JJ'), ('nine', 'CD'), ('years', 'NNS'), ('school', 'NN'), ('never', 'RB'), ('seen', 'VBN'), ('disgusting', 'VBG'), ('display', 'NN')]","(S
  thirty/JJ
  nine/CD
  years/NNS
  school/NN
  never/RB
  seen/VBN
  disgusting/VBG
  display/NN)","[('thirty-nine years', 'DATE')]",8,[],"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4168}",0.4168,0.176,0.0,0.824,1,0,0,[]
3992,3993,144,55,1,Malfoy provoked us.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['malfoy', 'provoked', 'us']","['malfoy', 'provoked', 'us']","[('malfoy', 'NN'), ('provoked', 'VBD'), ('us', 'PRP')]",(S malfoy/NN provoked/VBD us/PRP),[],3,[],"{'neg': 0.512, 'neu': 0.488, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0.0,0.512,0.488,0,1,0,"['draco malfoy', 'lucius malfoy', 'narcissa malfoy']"
3993,3994,144,55,7,Of course he wanted to provoke you! He'd just lost!,minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['of', 'course', 'he', 'wanted', 'to', 'provoke', 'you', 'he', 'just', 'lost']","['course', 'wanted', 'provoke', 'lost']","[('course', 'NN'), ('wanted', 'VBD'), ('provoke', 'NN'), ('lost', 'VBD')]",(S course/NN wanted/VBD provoke/NN lost/VBD),[],4,[],"{'neg': 0.411, 'neu': 0.589, 'pos': 0.0, 'compound': -0.6792}",-0.6792,0.0,0.411,0.589,0,1,0,[]
3994,3995,144,55,7,I cannot express in words the disappointment I feel right now.,minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['cannot', 'express', 'in', 'words', 'the', 'disappointment', 'feel', 'right', 'now']","['express', 'words', 'disappointment', 'feel', 'right']","[('express', 'NN'), ('words', 'NNS'), ('disappointment', 'NN'), ('feel', 'NN'), ('right', 'RB')]",(S express/NN words/NNS disappointment/NN feel/NN right/RB),[],5,[],"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.0,0.292,0.708,0,1,0,[]
3995,3996,144,55,7,"What is it, Dolores?",minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['what', 'is', 'it', 'dolores']",['dolores'],"[('dolores', 'NNS')]",(S dolores/NNS),[],1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['dolores umbridge']
3996,3997,144,55,15,I thought you might need some additional authority in dealing with these two.,dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['thought', 'you', 'might', 'need', 'some', 'additional', 'authority', 'in', 'dealing', 'with', 'these', 'two']","['thought', 'might', 'need', 'additional', 'authority', 'dealing', 'two']","[('thought', 'NN'), ('might', 'MD'), ('need', 'VB'), ('additional', 'JJ'), ('authority', 'NN'), ('dealing', 'VBG'), ('two', 'CD')]","(S
  thought/NN
  might/MD
  need/VB
  additional/JJ
  authority/NN
  dealing/VBG
  two/CD)","[('two', 'CARDINAL')]",7,[],"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",0.0772,0.106,0.0,0.894,1,0,0,[]
3997,3998,144,55,7,You thought wrong. Now kindly remove yourself from my office.,minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['you', 'thought', 'wrong', 'now', 'kindly', 'remove', 'yourself', 'from', 'my', 'office']","['thought', 'wrong', 'kindly', 'remove', 'office']","[('thought', 'VBN'), ('wrong', 'RB'), ('kindly', 'RB'), ('remove', 'VB'), ('office', 'NN')]",(S thought/VBN wrong/RB kindly/RB remove/VB office/NN),[],5,[],"{'neg': 0.217, 'neu': 0.559, 'pos': 0.224, 'compound': 0.0258}",0.0258,0.224,0.217,0.559,0,0,1,[]
3998,3999,144,55,7,"Now, I don't care what Malfoy said. Your performance out there was shameful. Fifty points from Gryffindor, and I'm giving you both a week's worth of detentions.",minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['now', 'don', 'care', 'what', 'malfoy', 'said', 'your', 'performance', 'out', 'there', 'was', 'shameful', 'fifty', 'points', 'from', 'gryffindor', 'and', 'giving', 'you', 'both', 'week', 'worth', 'of', 'detentions']","['care', 'malfoy', 'said', 'performance', 'shameful', 'fifty', 'points', 'gryffindor', 'giving', 'week', 'worth', 'detentions']","[('care', 'NN'), ('malfoy', 'NN'), ('said', 'VBD'), ('performance', 'NN'), ('shameful', 'JJ'), ('fifty', 'JJ'), ('points', 'NNS'), ('gryffindor', 'NN'), ('giving', 'VBG'), ('week', 'NN'), ('worth', 'JJ'), ('detentions', 'NNS')]","(S
  care/NN
  malfoy/NN
  said/VBD
  performance/NN
  shameful/JJ
  fifty/JJ
  points/NNS
  gryffindor/NN
  giving/VBG
  week/NN
  worth/JJ
  detentions/NNS)","[('Malfoy', 'ORG'), ('Fifty', 'CARDINAL'), ('Gryffindor', 'PERSON'), ('week', 'DATE')]",12,[],"{'neg': 0.187, 'neu': 0.675, 'pos': 0.138, 'compound': -0.367}",-0.367,0.138,0.187,0.675,0,1,0,"['draco malfoy', 'lucius malfoy', 'narcissa malfoy']"
3999,4000,144,55,15,I hardly think that's an adequate punishment for this.,dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['hardly', 'think', 'that', 'an', 'adequate', 'punishment', 'for', 'this']","['hardly', 'think', 'adequate', 'punishment']","[('hardly', 'RB'), ('think', 'VBP'), ('adequate', 'JJ'), ('punishment', 'NN')]",(S hardly/RB think/VBP adequate/JJ punishment/NN),[],4,[],"{'neg': 0.288, 'neu': 0.541, 'pos': 0.171, 'compound': -0.3182}",-0.3182,0.171,0.288,0.541,0,1,0,[]
4000,4001,144,55,15,"Educational Decree Twenty-Five. It gives me, as High Inquisitor, the power to give punishments and privileges, and to alter those given out to students by other members of the staff.",dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['educational', 'decree', 'twenty', 'five', 'it', 'gives', 'me', 'as', 'high', 'inquisitor', 'the', 'power', 'to', 'give', 'punishments', 'and', 'privileges', 'and', 'to', 'alter', 'those', 'given', 'out', 'to', 'students', 'by', 'other', 'members', 'of', 'the', 'staff']","['educational', 'decree', 'twenty', 'five', 'gives', 'high', 'inquisitor', 'power', 'give', 'punishments', 'privileges', 'alter', 'given', 'students', 'members', 'staff']","[('educational', 'JJ'), ('decree', 'JJ'), ('twenty', 'NN'), ('five', 'CD'), ('gives', 'VBZ'), ('high', 'JJ'), ('inquisitor', 'NN'), ('power', 'NN'), ('give', 'JJ'), ('punishments', 'NNS'), ('privileges', 'VBZ'), ('alter', 'RB'), ('given', 'VBN'), ('students', 'NNS'), ('members', 'NNS'), ('staff', 'NN')]","(S
  educational/JJ
  decree/JJ
  twenty/NN
  five/CD
  gives/VBZ
  high/JJ
  inquisitor/NN
  power/NN
  give/JJ
  punishments/NNS
  privileges/VBZ
  alter/RB
  given/VBN
  students/NNS
  members/NNS
  staff/NN)","[('High Inquisitor', 'ORG')]",16,[],"{'neg': 0.084, 'neu': 0.838, 'pos': 0.078, 'compound': -0.0516}",-0.0516,0.078,0.084,0.838,0,1,0,['students']
4001,4002,144,55,15,"So, I think a life-long ban from playing quidditch should do the trick for both of these. Oh, and this one's twin as well. He was going to attack Malfoy as well.",dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['so', 'think', 'life', 'long', 'ban', 'from', 'playing', 'quidditch', 'should', 'do', 'the', 'trick', 'for', 'both', 'of', 'these', 'oh', 'and', 'this', 'one', 'twin', 'as', 'well', 'he', 'was', 'going', 'to', 'attack', 'malfoy', 'as', 'well']","['think', 'life', 'long', 'ban', 'playing', 'quidditch', 'trick', 'oh', 'one', 'twin', 'well', 'going', 'attack', 'malfoy', 'well']","[('think', 'VB'), ('life', 'NN'), ('long', 'RB'), ('ban', 'JJ'), ('playing', 'VBG'), ('quidditch', 'NN'), ('trick', 'NN'), ('oh', 'IN'), ('one', 'CD'), ('twin', 'NN'), ('well', 'RB'), ('going', 'VBG'), ('attack', 'NN'), ('malfoy', 'NN'), ('well', 'NN')]","(S
  think/VB
  life/NN
  long/RB
  ban/JJ
  playing/VBG
  quidditch/NN
  trick/NN
  oh/IN
  one/CD
  twin/NN
  well/RB
  going/VBG
  attack/NN
  malfoy/NN
  well/NN)","[('Malfoy', 'PERSON')]",15,[],"{'neg': 0.214, 'neu': 0.629, 'pos': 0.157, 'compound': -0.4877}",-0.4877,0.157,0.214,0.629,0,1,0,"['draco malfoy', 'lucius malfoy', 'narcissa malfoy']"
4002,4003,144,55,1,Ban us...for life.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['ban', 'us', 'for', 'life']","['ban', 'us', 'life']","[('ban', 'NN'), ('us', 'PRP'), ('life', 'NN')]",(S ban/NN us/PRP life/NN),[],3,[],"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.5574}",-0.5574,0.0,0.643,0.357,0,1,0,[]
4003,4004,144,55,15,"Yes, indeed, Mr. Potter.",dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['yes', 'indeed', 'mr', 'potter']","['yes', 'indeed', 'mr', 'potter']","[('yes', 'NNS'), ('indeed', 'RB'), ('mr', 'VBP'), ('potter', 'NN')]",(S yes/NNS indeed/RB mr/VBP potter/NN),"[('Potter', 'PERSON')]",4,[],"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}",0.4019,0.474,0.0,0.526,1,0,0,"['harry potter', 'james potter', 'lily potter', 'albus potter']"
4004,4005,144,55,15,"Ah, I'll take your brooms as well.",dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['ah', 'll', 'take', 'your', 'brooms', 'as', 'well']","['ah', 'take', 'brooms', 'well']","[('ah', 'NNS'), ('take', 'VBP'), ('brooms', 'NNS'), ('well', 'RB')]",(S ah/NNS take/VBP brooms/NNS well/RB),[],4,[],"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732,0.259,0.0,0.741,1,0,0,[]
4005,4006,144,55,15,"Well, have a wonderful day.",dolores umbridge,Human,Female,Slytherin,Cat,Birch,Dragon Heartstring,Dumbledore's Army,5,14,"['well', 'have', 'wonderful', 'day']","['well', 'wonderful', 'day']","[('well', 'RB'), ('wonderful', 'JJ'), ('day', 'NN')]",(S well/RB wonderful/JJ day/NN),"[('a wonderful day', 'DATE')]",3,[],"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,0.744,0.0,0.256,1,0,0,[]
4006,4007,144,55,1,You've--!,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['you', 've']",[],[],(S ),[],0,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
4007,4008,144,55,7,"My hands are tied, Potter.",minerva mcgonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Dumbledore's Army,5,14,"['my', 'hands', 'are', 'tied', 'potter']","['hands', 'tied', 'potter']","[('hands', 'NNS'), ('tied', 'VBN'), ('potter', 'NN')]",(S hands/NNS tied/VBN potter/NN),"[('Potter', 'PERSON')]",3,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,"['harry potter', 'james potter', 'lily potter', 'albus potter']"
4008,4009,144,55,74,I can't believe it...three players banned for life in one day...,angelina johnson,Human,Female,Gryffindor,,,,Dumbledore's Army,5,14,"['can', 'believe', 'it', 'three', 'players', 'banned', 'for', 'life', 'in', 'one', 'day']","['believe', 'three', 'players', 'banned', 'life', 'one', 'day']","[('believe', 'VB'), ('three', 'CD'), ('players', 'NNS'), ('banned', 'VBD'), ('life', 'NN'), ('one', 'CD'), ('day', 'NN')]",(S believe/VB three/CD players/NNS banned/VBD life/NN one/CD day/NN),"[('three', 'CARDINAL'), ('one day', 'DATE')]",7,[],"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.0,0.25,0.75,0,1,0,[]
4009,4010,144,55,2,I'm going to resign.,ron weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Dumbledore's Army,5,14,"['going', 'to', 'resign']","['going', 'resign']","[('going', 'VBG'), ('resign', 'NN')]",(S going/VBG resign/NN),[],2,[],"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.34}",-0.34,0.0,0.444,0.556,0,1,0,[]
4010,4011,144,55,1,You can't!,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['you', 'can']",[],[],(S ),[],0,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
4011,4012,144,55,2,I'm horrible! I should never have joined.,ron weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Dumbledore's Army,5,14,"['horrible', 'should', 'never', 'have', 'joined']","['horrible', 'never', 'joined']","[('horrible', 'JJ'), ('never', 'RB'), ('joined', 'VBD')]",(S horrible/JJ never/RB joined/VBD),[],3,[],"{'neg': 0.431, 'neu': 0.569, 'pos': 0.0, 'compound': -0.5848}",-0.5848,0.0,0.431,0.569,0,1,0,[]
4012,4013,144,55,1,"If you quit, we'll be out four players!",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Dumbledore's Army,5,14,"['if', 'you', 'quit', 'we', 'll', 'be', 'out', 'four', 'players']","['quit', 'four', 'players']","[('quit', 'VB'), ('four', 'CD'), ('players', 'NNS')]",(S quit/VB four/CD players/NNS),"[('four', 'CARDINAL')]",3,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
4013,4014,144,55,2,This is the worst day of my life.,ron weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Dumbledore's Army,5,14,"['this', 'is', 'the', 'worst', 'day', 'of', 'my', 'life']","['worst', 'day', 'life']","[('worst', 'RB'), ('day', 'NN'), ('life', 'NN')]",(S worst/RB day/NN life/NN),"[('the worst day', 'DATE')]",3,[],"{'neg': 0.369, 'neu': 0.631, 'pos': 0.0, 'compound': -0.6249}",-0.6249,0.0,0.369,0.631,0,1,0,[]
4014,4015,144,55,3,I know something that could cheer you up.,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Dumbledore's Army,5,14,"['know', 'something', 'that', 'could', 'cheer', 'you', 'up']","['know', 'something', 'could', 'cheer']","[('know', 'VB'), ('something', 'NN'), ('could', 'MD'), ('cheer', 'VB')]",(S know/VB something/NN could/MD cheer/VB),[],4,[],"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}",0.5106,0.355,0.0,0.645,1,0,0,[]
